,id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
1128,292,质量,52,54,非常好,54,57,整体,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1129,292,_,,,感觉非常好吃,58,64,口味,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1130,292,_,,,又买了,66,69,整体,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1131,292,_,,,都喜欢吃,76,80,整体,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1132,292,_,,,对身体好,81,85,整体,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1133,292,服务物流,86,90,都非常的好,90,95,体验,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1134,292,_,,,服务有问必答,96,102,体验,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1135,292,物流,103,105,非常的快,107,111,物流,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1136,292,_,,,到位,113,115,物流,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1137,292,_,,,满意这次,118,122,整体,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1138,292,_,,,欢迎来品尝,126,131,整体,正面,东西非常好，八宝粥特别的浓香。味道好好吃你们可以尝试一下哦。价格非常的实惠，这是我买最便宜的一次儿最好，质量非常好。感觉非常好吃，我又买了几袋，老人小孩都喜欢吃，对身体好。服务物流都非常的好。服务有问必答，物流发的非常的快，还到位。我和满意这次的购物。欢迎来品尝。
1139,293,五谷杂粮,5,9,满心期待,0,4,整体,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1140,293,_,,,很惊喜,21,24,整体,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1141,293,_,,,养生,44,46,整体,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1142,293,客服,49,51,专业,52,54,体验,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1143,293,_,,,耐心,54,56,体验,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1144,293,_,,,热情,56,58,体验,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1145,293,_,,,有问必答,61,65,体验,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1146,293,_,,,非常满意,68,72,整体,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1147,293,物流,73,75,也很快,75,78,物流,正面,满心期待的五谷杂粮终于到货了，拆开一看真的很惊喜。以后每天早上就可以用这个做早餐吃了。还养生。还有客服的专业耐心热情，都是有问必答的，我非常满意。物流也很快。
1148,294,风味口感,1,5,挺不错的,6,10,口味,正面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1149,294,杂粮,11,13,含量多,13,16,整体,正面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1150,294,_,,,丰富,17,19,整体,正面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1151,294,_,,,营养也高,20,24,整体,正面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1152,294,八宝粥的味道,25,31,很足,31,33,口味,正面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1153,294,_,,,美中不足,34,38,整体,负面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1154,294,_,,,不容易区分,62,67,口味,负面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
1155,294,_,,,容易腻,72,75,口味,负面,“风味口感：挺不错的，杂粮含量多又丰富，营养也高。八宝粥的味道很足。美中不足的就是，30天不重样，但是实际喝起来，都差不多，不容易区分。吃多了就容易腻。希望在材料方面再突出各自风味一点；
